,name,modelDate,manufacturer,model,color,imageUrl,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,itemReviewed,reviewRating,author,publisher,Price,desc_new,Trim
85,2014 Ford Mustang,2014.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002315577/post-large/normalized/zoomcrop/2002315577-edc-02.jpg,Ford,"Used 2014 Ford Mustang GT with 40687 miles - $28,590",40687.0,2002315577.0,1ZVBP8CF1E5327114,,,,," $28,590",2014 Ford Mustang GT,GT
88,2015 Ford Mustang,2015.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002339312/post-large/normalized/zoomcrop/2002339312-edc-02.jpg,Ford,"Used 2015 Ford Mustang EcoBoost Premium with 13183 miles - $27,590",13183.0,2002339312.0,1FATP8UH4F5375673,,,,," $27,590",2015 Ford Mustang EcoBoost Premium,EcoBoost Premium
89,2022 Ford Mustang,2022.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002299497/post-large/normalized/zoomcrop/2002299497-edc-02.jpg,Ford,"Used 2022 Ford Mustang EcoBoost with 5528 miles - $30,590",5528.0,2002299497.0,1FA6P8TH1N5133677,,,,," $30,590",2022 Ford Mustang EcoBoost,EcoBoost
90,2016 Ford Mustang,2016.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002285021/post-large/normalized/zoomcrop/2002285021-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT Premium with 38940 miles - $30,590",38940.0,2002285021.0,1FA6P8CF9G5229591,,,,," $30,590",2016 Ford Mustang GT Premium,GT Premium
91,2014 Ford Mustang,2014.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002273042/post-large/normalized/zoomcrop/2002273042-edc-02.jpg,Ford,"Used 2014 Ford Mustang GT Premium with 14741 miles - $31,590",14741.0,2002273042.0,1ZVBP8CF3E5283648,,,,," $31,590",2014 Ford Mustang GT Premium,GT Premium
92,2022 Ford Mustang,2022.0,Ford,Mustang,Other,//cdnblob.fastly.carvana.io/2002242895/post-large/normalized/zoomcrop/2002242895-edc-02.jpg,Ford,"Used 2022 Ford Mustang GT Premium with 94 miles - $47,590",94.0,2002242895.0,1FATP8FF8N5133009,,,,," $47,590",2022 Ford Mustang GT Premium,GT Premium
93,2012 Ford Mustang,2012.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002189604/post-large/normalized/zoomcrop/2002189604-edc-02.jpg,Ford,"Used 2012 Ford Mustang GT with 46109 miles - $26,990",46109.0,2002189604.0,1ZVBP8CF7C5249113,,,,," $26,990",2012 Ford Mustang GT,GT
94,2015 Ford Mustang,2015.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002341234/post-large/normalized/zoomcrop/2002341234-edc-02.jpg,Ford,"Used 2015 Ford Mustang EcoBoost Premium with 45918 miles - $25,590",45918.0,2002341234.0,1FA6P8TH1F5337154,,,,," $25,590",2015 Ford Mustang EcoBoost Premium,EcoBoost Premium
95,2015 Ford Mustang,2015.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002337509/post-large/normalized/zoomcrop/2002337509-edc-02.jpg,Ford,"Used 2015 Ford Mustang V6 with 52335 miles - $23,990",52335.0,2002337509.0,1FA6P8AM4F5330926,,,,," $23,990",2015 Ford Mustang V6,V6
96,2015 Ford Mustang,2015.0,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002351287/post-large/normalized/zoomcrop/2002351287-edc-02.jpg,Ford,"Used 2015 Ford Mustang V6 with 10587 miles - $27,590",10587.0,2002351287.0,1FA6P8AM7F5309861,,,,," $27,590",2015 Ford Mustang V6,V6
97,2018 Ford Mustang,2018.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002349513/post-large/normalized/zoomcrop/2002349513-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost with 4418 miles - $29,990",4418.0,2002349513.0,1FA6P8THXJ5165392,,,,," $29,990",2018 Ford Mustang EcoBoost,EcoBoost
98,2018 Ford Mustang,2018.0,Ford,Mustang,Orange,//cdnblob.fastly.carvana.io/2002295423/post-large/normalized/zoomcrop/2002295423-edc-02.jpg,Ford,"Used 2018 Ford Mustang GT with 5236 miles - $36,590",5236.0,2002295423.0,1FA6P8CF0J5116975,,,,," $36,590",2018 Ford Mustang GT,GT
99,2018 Ford Mustang,2018.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002343074/post-large/normalized/zoomcrop/2002343074-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost with 8419 miles - $28,990",8419.0,2002343074.0,1FATP8UH7J5122131,,,,," $28,990",2018 Ford Mustang EcoBoost,EcoBoost
100,2012 Ford Mustang,2012.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002315551/post-large/normalized/zoomcrop/2002315551-edc-02.jpg,Ford,"Used 2012 Ford Mustang GT with 26205 miles - $26,990",26205.0,2002315551.0,1ZVBP8FF0C5200847,,,,," $26,990",2012 Ford Mustang GT,GT
101,2012 Ford Mustang,2012.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002325683/post-large/normalized/zoomcrop/2002325683-edc-02.jpg,Ford,"Used 2012 Ford Mustang base with 33731 miles - $19,590",33731.0,2002325683.0,1ZVBP8AM6C5263277,,,,," $19,590",2012 Ford Mustang base,base
102,2022 Ford Mustang,2022.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002283978/post-large/normalized/zoomcrop/2002283978-edc-02.jpg,Ford,"Used 2022 Ford Mustang EcoBoost with 2067 miles - $32,590",2067.0,2002283978.0,1FA6P8TH6N5145372,,,,," $32,590",2022 Ford Mustang EcoBoost,EcoBoost
103,2016 Ford Mustang,2016.0,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002304431/post-large/normalized/zoomcrop/2002304431-edc-02.jpg,Ford,"Used 2016 Ford Mustang V6 with 61998 miles - $21,590",61998.0,2002304431.0,1FATP8EM3G5257983,,,,," $21,590",2016 Ford Mustang V6,V6
104,2017 Ford Mustang,2017.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002276039/post-large/normalized/zoomcrop/2002276039-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT Premium with 94530 miles - $28,590",94530.0,2002276039.0,1FA6P8CFXH5319799,,,,," $28,590",2017 Ford Mustang GT Premium,GT Premium
105,2016 Ford Mustang,2016.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002338478/post-large/normalized/zoomcrop/2002338478-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT Premium with 37915 miles - $34,990",37915.0,2002338478.0,1FA6P8CF9G5236833,,,,," $34,990",2016 Ford Mustang GT Premium,GT Premium
106,2016 Ford Mustang,2016.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002355667/post-large/normalized/zoomcrop/2002355667-edc-02.jpg,Ford,"Used 2016 Ford Mustang V6 with 35828 miles - $25,590",35828.0,2002355667.0,1FA6P8AM4G5272320,,,,," $25,590",2016 Ford Mustang V6,V6
107,2017 Ford Mustang,2017.0,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002344563/post-large/normalized/zoomcrop/2002344563-edc-02.jpg,Ford,"Used 2017 Ford Mustang V6 with 26445 miles - $25,990",26445.0,2002344563.0,1FA6P8AM1H5280926,,,,," $25,990",2017 Ford Mustang V6,V6
110,2014 Ford Mustang,2014.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002337630/post-large/normalized/zoomcrop/2002337630-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 with 90405 miles - $18,590",90405.0,2002337630.0,1ZVBP8AM3E5327133,,,,," $18,590",2014 Ford Mustang V6,V6
111,2012 Ford Mustang,2012.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002347173/post-large/normalized/zoomcrop/2002347173-edc-02.jpg,Ford,"Used 2012 Ford Mustang Shelby GT500 with 10548 miles - $50,990",10548.0,2002347173.0,1ZVBP8JS3C5220918,,,,," $50,990",2012 Ford Mustang Shelby GT500,Shelby GT500
112,2021 Ford Mustang,2021.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002336791/post-large/normalized/zoomcrop/2002336791-edc-02.jpg,Ford,"Used 2021 Ford Mustang GT with 17912 miles - $39,590",17912.0,2002336791.0,1FA6P8CF4M5127689,,,,," $39,590",2021 Ford Mustang GT,GT
113,2015 Ford Mustang,2015.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002342411/post-large/normalized/zoomcrop/2002342411-edc-02.jpg,Ford,"Used 2015 Ford Mustang V6 with 77043 miles - $21,990",77043.0,2002342411.0,1FA6P8AM9F5318366,,,,," $21,990",2015 Ford Mustang V6,V6
114,2016 Ford Mustang,2016.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002337688/post-large/normalized/zoomcrop/2002337688-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT Premium with 14288 miles - $36,590",14288.0,2002337688.0,1FATP8FFXG5327267,,,,," $36,590",2016 Ford Mustang GT Premium,GT Premium
115,2015 Ford Mustang,2015.0,Ford,Mustang,Other,//cdnblob.fastly.carvana.io/2002338558/post-large/normalized/zoomcrop/2002338558-edc-02.jpg,Ford,"Used 2015 Ford Mustang EcoBoost Premium with 49595 miles - $22,990",49595.0,2002338558.0,1FA6P8THXF5393027,,,,," $22,990",2015 Ford Mustang EcoBoost Premium,EcoBoost Premium
116,2021 Ford Mustang,2021.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002335557/post-large/normalized/zoomcrop/2002335557-edc-02.jpg,Ford,"Used 2021 Ford Mustang EcoBoost Premium with 44573 miles - $28,990",44573.0,2002335557.0,1FATP8UH5M5124609,,,,," $28,990",2021 Ford Mustang EcoBoost Premium,EcoBoost Premium
117,2019 Ford Mustang,2019.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002283370/post-large/normalized/zoomcrop/2002283370-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost with 29450 miles - $25,990",29450.0,2002283370.0,1FA6P8TH4K5181251,,,,," $25,990",2019 Ford Mustang EcoBoost,EcoBoost
118,2022 Ford Mustang,2022.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002348609/post-large/normalized/zoomcrop/2002348609-edc-02.jpg,Ford,"Used 2022 Ford Mustang EcoBoost with 6211 miles - $33,990",6211.0,2002348609.0,1FA6P8TH2N5142257,,,,," $33,990",2022 Ford Mustang EcoBoost,EcoBoost
119,2017 Ford Mustang,2017.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002322419/post-large/normalized/zoomcrop/2002322419-edc-02.jpg,Ford,"Used 2017 Ford Mustang EcoBoost Premium with 63333 miles - $23,590",63333.0,2002322419.0,1FA6P8TH7H5292398,,,,," $23,590",2017 Ford Mustang EcoBoost Premium,EcoBoost Premium
120,2019 Ford Mustang,2019.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002325876/post-large/normalized/zoomcrop/2002325876-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost Premium with 63285 miles - $25,990",63285.0,2002325876.0,1FA6P8TH1K5172524,,,,," $25,990",2019 Ford Mustang EcoBoost Premium,EcoBoost Premium
121,2017 Ford Mustang,2017.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002324942/post-large/normalized/zoomcrop/2002324942-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT with 37159 miles - $32,990",37159.0,2002324942.0,1FA6P8CF0H5264067,,,,," $32,990",2017 Ford Mustang GT,GT
122,2016 Ford Mustang,2016.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002332666/post-large/normalized/zoomcrop/2002332666-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost with 17413 miles - $25,590",17413.0,2002332666.0,1FA6P8THXG5290241,,,,," $25,590",2016 Ford Mustang EcoBoost,EcoBoost
123,2017 Ford Mustang,2017.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002321989/post-large/normalized/zoomcrop/2002321989-edc-02.jpg,Ford,"Used 2017 Ford Mustang EcoBoost Premium with 29048 miles - $26,990",29048.0,2002321989.0,1FA6P8THXH5267138,,,,," $26,990",2017 Ford Mustang EcoBoost Premium,EcoBoost Premium
124,2010 Ford Mustang,2010.0,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002324750/post-large/normalized/zoomcrop/2002324750-edc-02.jpg,Ford,"Used 2010 Ford Mustang Shelby GT500 with 27392 miles - $42,590",27392.0,2002324750.0,1ZVBP8JS4A5127368,,,,," $42,590",2010 Ford Mustang Shelby GT500,Shelby GT500
125,2021 Ford Mustang,2021.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002327087/post-large/normalized/zoomcrop/2002327087-edc-02.jpg,Ford,"Used 2021 Ford Mustang EcoBoost Premium with 47464 miles - $26,590",47464.0,2002327087.0,1FATP8UH5M5121208,,,,," $26,590",2021 Ford Mustang EcoBoost Premium,EcoBoost Premium
126,2016 Ford Mustang,2016.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002328461/post-large/normalized/zoomcrop/2002328461-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 50938 miles - $22,990",50938.0,2002328461.0,1FATP8UH3G5274951,,,,," $22,990",2016 Ford Mustang EcoBoost Premium,EcoBoost Premium
127,2018 Ford Mustang,2018.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002318228/post-large/normalized/zoomcrop/2002318228-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost Premium with 33221 miles - $26,990",33221.0,2002318228.0,1FA6P8TH3J5129205,,,,," $26,990",2018 Ford Mustang EcoBoost Premium,EcoBoost Premium
128,2018 Ford Mustang,2018.0,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002297612/post-large/normalized/zoomcrop/2002297612-edc-02.jpg,Ford,"Used 2018 Ford Mustang GT Premium with 30969 miles - $31,990",30969.0,2002297612.0,1FATP8FF6J5133133,,,,," $31,990",2018 Ford Mustang GT Premium,GT Premium
129,2014 Ford Mustang,2014.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002294695/post-large/normalized/zoomcrop/2002294695-edc-02.jpg,Ford,"Used 2014 Ford Mustang GT with 28704 miles - $27,990",28704.0,2002294695.0,1ZVBP8CF2E5275055,,,,," $27,990",2014 Ford Mustang GT,GT
132,2012 Ford Mustang,2012.0,Ford,Mustang,Orange,//cdnblob.fastly.carvana.io/2002298497/post-large/normalized/zoomcrop/2002298497-edc-02.jpg,Ford,"Used 2012 Ford Mustang Boss 302 with 9688 miles - $41,590",9688.0,2002298497.0,1ZVBP8CU9C5218072,,,,," $41,590",2012 Ford Mustang Boss 302,Boss 302
133,2017 Ford Mustang,2017.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002339191/post-large/normalized/zoomcrop/2002339191-edc-02.jpg,Ford,"Used 2017 Ford Mustang EcoBoost with 39395 miles - $26,990",39395.0,2002339191.0,1FA6P8THXH5304818,,,,," $26,990",2017 Ford Mustang EcoBoost,EcoBoost
134,2011 Ford Mustang,2011.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002320049/post-large/normalized/zoomcrop/2002320049-edc-02.jpg,Ford,"Used 2011 Ford Mustang Shelby GT500 with 21408 miles - $44,990",21408.0,2002320049.0,1ZVBP8JS5B5144830,,,,," $44,990",2011 Ford Mustang Shelby GT500,Shelby GT500
135,2015 Ford Mustang,2015.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002332295/post-large/normalized/zoomcrop/2002332295-edc-02.jpg,Ford,"Used 2015 Ford Mustang EcoBoost Premium with 38277 miles - $25,590",38277.0,2002332295.0,1FA6P8THXF5334740,,,,," $25,590",2015 Ford Mustang EcoBoost Premium,EcoBoost Premium
136,2014 Ford Mustang,2014.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002328044/post-large/normalized/zoomcrop/2002328044-edc-02.jpg,Ford,"Used 2014 Ford Mustang GT Premium with 74434 miles - $25,990",74434.0,2002328044.0,1ZVBP8CF6E5214341,,,,," $25,990",2014 Ford Mustang GT Premium,GT Premium
137,2016 Ford Mustang,2016.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002337688/post-large/normalized/zoomcrop/2002337688-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT Premium with 14288 miles - $36,590",14288.0,2002337688.0,1FATP8FFXG5327267,,,,," $36,590",2016 Ford Mustang GT Premium,GT Premium
138,2020 Ford Mustang,2020.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002326223/post-large/normalized/zoomcrop/2002326223-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost Premium with 43726 miles - $28,590",43726.0,2002326223.0,1FA6P8TH5L5136627,,,,," $28,590",2020 Ford Mustang EcoBoost Premium,EcoBoost Premium
139,2016 Ford Mustang,2016.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002297544/post-large/normalized/zoomcrop/2002297544-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 42104 miles - $23,990",42104.0,2002297544.0,1FATP8UH9G5274694,,,,," $23,990",2016 Ford Mustang EcoBoost Premium,EcoBoost Premium
140,2017 Ford Mustang,2017.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002345828/post-large/normalized/zoomcrop/2002345828-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT with 25007 miles - $35,590",25007.0,2002345828.0,1FA6P8CF8H5339713,,,,," $35,590",2017 Ford Mustang GT,GT
141,2017 Ford Mustang,2017.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002340806/post-large/normalized/zoomcrop/2002340806-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT with 21052 miles - $35,990",21052.0,2002340806.0,1FA6P8CF5H5275825,,,,," $35,990",2017 Ford Mustang GT,GT
142,2019 Ford Mustang,2019.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002353176/post-large/normalized/zoomcrop/2002353176-edc-02.jpg,Ford,"Used 2019 Ford Mustang GT Premium with 14051 miles - $42,590",14051.0,2002353176.0,1FA6P8CF4K5157014,,,,," $42,590",2019 Ford Mustang GT Premium,GT Premium
143,2016 Ford Mustang,2016.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002328461/post-large/normalized/zoomcrop/2002328461-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 50938 miles - $22,990",50938.0,2002328461.0,1FATP8UH3G5274951,,,,," $22,990",2016 Ford Mustang EcoBoost Premium,EcoBoost Premium
144,2019 Ford Mustang,2019.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002323281/post-large/normalized/zoomcrop/2002323281-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost Premium with 28468 miles - $28,990",28468.0,2002323281.0,1FA6P8THXK5157407,,,,," $28,990",2019 Ford Mustang EcoBoost Premium,EcoBoost Premium
145,2016 Ford Mustang,2016.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002314632/post-large/normalized/zoomcrop/2002314632-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT Premium with 53943 miles - $31,590",53943.0,2002314632.0,1FA6P8CF2G5332884,,,,," $31,590",2016 Ford Mustang GT Premium,GT Premium
146,2016 Ford Mustang,2016.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002355760/post-large/normalized/zoomcrop/2002355760-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 60968 miles - $24,590",60968.0,2002355760.0,1FATP8UH4G5255941,,,,," $24,590",2016 Ford Mustang EcoBoost Premium,EcoBoost Premium
147,2019 Ford Mustang,2019.0,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002366058/post-large/normalized/zoomcrop/2002366058-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost Premium with 26610 miles - $30,590",26610.0,2002366058.0,1FA6P8TH1K5186553,,,,," $30,590",2019 Ford Mustang EcoBoost Premium,EcoBoost Premium
148,2012 Ford Mustang,2012.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002347173/post-large/normalized/zoomcrop/2002347173-edc-02.jpg,Ford,"Used 2012 Ford Mustang Shelby GT500 with 10548 miles - $50,990",10548.0,2002347173.0,1ZVBP8JS3C5220918,,,,," $50,990",2012 Ford Mustang Shelby GT500,Shelby GT500
149,2020 Ford Mustang,2020.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002262442/post-large/normalized/zoomcrop/2002262442-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 22490 miles - $26,990",22490.0,2002262442.0,1FA6P8TH8L5130482,,,,," $26,990",2020 Ford Mustang EcoBoost,EcoBoost
150,2022 Ford Mustang,2022.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002307228/post-large/normalized/zoomcrop/2002307228-edc-02.jpg,Ford,"Used 2022 Ford Mustang GT with 5093 miles - $44,590",5093.0,2002307228.0,1FA6P8CF1N5109992,,,,," $44,590",2022 Ford Mustang GT,GT
151,2017 Ford Mustang,2017.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002353766/post-large/normalized/zoomcrop/2002353766-edc-02.jpg,Ford,"Used 2017 Ford Mustang EcoBoost with 58933 miles - $24,990",58933.0,2002353766.0,1FA6P8TH3H5301629,,,,," $24,990",2017 Ford Mustang EcoBoost,EcoBoost
154,2019 Ford Mustang,2019.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002323281/post-large/normalized/zoomcrop/2002323281-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost Premium with 28468 miles - $28,990",28468.0,2002323281.0,1FA6P8THXK5157407,,,,," $28,990",2019 Ford Mustang EcoBoost Premium,EcoBoost Premium
155,2016 Ford Mustang,2016.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002314632/post-large/normalized/zoomcrop/2002314632-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT Premium with 53943 miles - $31,590",53943.0,2002314632.0,1FA6P8CF2G5332884,,,,," $31,590",2016 Ford Mustang GT Premium,GT Premium
156,2016 Ford Mustang,2016.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002355760/post-large/normalized/zoomcrop/2002355760-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 60968 miles - $24,590",60968.0,2002355760.0,1FATP8UH4G5255941,,,,," $24,590",2016 Ford Mustang EcoBoost Premium,EcoBoost Premium
157,2019 Ford Mustang,2019.0,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002366058/post-large/normalized/zoomcrop/2002366058-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost Premium with 26610 miles - $30,590",26610.0,2002366058.0,1FA6P8TH1K5186553,,,,," $30,590",2019 Ford Mustang EcoBoost Premium,EcoBoost Premium
158,2012 Ford Mustang,2012.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002347173/post-large/normalized/zoomcrop/2002347173-edc-02.jpg,Ford,"Used 2012 Ford Mustang Shelby GT500 with 10548 miles - $50,990",10548.0,2002347173.0,1ZVBP8JS3C5220918,,,,," $50,990",2012 Ford Mustang Shelby GT500,Shelby GT500
159,2020 Ford Mustang,2020.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002262442/post-large/normalized/zoomcrop/2002262442-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 22490 miles - $26,990",22490.0,2002262442.0,1FA6P8TH8L5130482,,,,," $26,990",2020 Ford Mustang EcoBoost,EcoBoost
160,2022 Ford Mustang,2022.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002307228/post-large/normalized/zoomcrop/2002307228-edc-02.jpg,Ford,"Used 2022 Ford Mustang GT with 5093 miles - $44,590",5093.0,2002307228.0,1FA6P8CF1N5109992,,,,," $44,590",2022 Ford Mustang GT,GT
161,2017 Ford Mustang,2017.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002353766/post-large/normalized/zoomcrop/2002353766-edc-02.jpg,Ford,"Used 2017 Ford Mustang EcoBoost with 58933 miles - $24,990",58933.0,2002353766.0,1FA6P8TH3H5301629,,,,," $24,990",2017 Ford Mustang EcoBoost,EcoBoost
162,2015 Ford Mustang,2015.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002341099/post-large/normalized/zoomcrop/2002341099-edc-02.jpg,Ford,"Used 2015 Ford Mustang EcoBoost Premium with 15049 miles - $28,590",15049.0,2002341099.0,1FATP8UH8F5430366,,,,," $28,590",2015 Ford Mustang EcoBoost Premium,EcoBoost Premium
163,2017 Ford Mustang,2017.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002301968/post-large/normalized/zoomcrop/2002301968-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT with 33701 miles - $30,990",33701.0,2002301968.0,1FA6P8CF9H5250703,,,,," $30,990",2017 Ford Mustang GT,GT
164,2022 Ford Mustang,2022.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002348609/post-large/normalized/zoomcrop/2002348609-edc-02.jpg,Ford,"Used 2022 Ford Mustang EcoBoost with 6211 miles - $33,990",6211.0,2002348609.0,1FA6P8TH2N5142257,,,,," $33,990",2022 Ford Mustang EcoBoost,EcoBoost
165,2009 Ford Mustang,2009.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002290692/post-large/normalized/zoomcrop/2002290692-edc-02.jpg,Ford,"Used 2009 Ford Mustang Shelby GT500 with 70786 miles - $33,990",70786.0,2002290692.0,1ZVHT88S595133171,,,,," $33,990",2009 Ford Mustang Shelby GT500,Shelby GT500
166,2013 Ford Mustang,2013.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002326181/post-large/normalized/zoomcrop/2002326181-edc-02.jpg,Ford,"Used 2013 Ford Mustang V6 Premium with 62290 miles - $18,990",62290.0,2002326181.0,1ZVBP8EM7D5209711,,,,," $18,990",2013 Ford Mustang V6 Premium,V6 Premium
167,2021 Ford Mustang,2021.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002342297/post-large/normalized/zoomcrop/2002342297-edc-02.jpg,Ford,"Used 2021 Ford Mustang GT with 12855 miles - $39,590",12855.0,2002342297.0,1FA6P8CF2M5102841,,,,," $39,590",2021 Ford Mustang GT,GT
168,2020 Ford Mustang,2020.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002355778/post-large/normalized/zoomcrop/2002355778-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 9309 miles - $30,990",9309.0,2002355778.0,1FA6P8TH4L5162412,,,,," $30,990",2020 Ford Mustang EcoBoost,EcoBoost
169,2019 Ford Mustang,2019.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002359231/post-large/normalized/zoomcrop/2002359231-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost with 31683 miles - $28,590",31683.0,2002359231.0,1FA6P8TH0K5199505,,,,," $28,590",2019 Ford Mustang EcoBoost,EcoBoost
170,2021 Ford Mustang,2021.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002346329/post-large/normalized/zoomcrop/2002346329-edc-02.jpg,Ford,"Used 2021 Ford Mustang EcoBoost Premium with 39409 miles - $29,590",39409.0,2002346329.0,1FATP8UH6M5124957,,,,," $29,590",2021 Ford Mustang EcoBoost Premium,EcoBoost Premium
